,n,p,r,anchor_prob,num_anchors,TV_err_V,TV_err_U,TV_err_P_hat,TV_err_P,L2_err_V,L2_err_U,L2_err_P_hat,L2_err_P,sim_time,decomp_time,trial
37,1000000,1000,6,0.9,25,6.340667385440824,268.18004106432824,269.63952447710534,134.83707171910066,0.09544976977238594,18.760872936964766,0.5418769933474297,0.17123908523868375,12.204734802246094,2.688178539276123,2
38,1000000,1000,6,0.9,25,6.428777042553407,298.3374562448379,264.56045869978243,139.68691886060518,0.09936149484445843,23.43102265120269,0.5122746315688993,0.17796894185764772,12.344087362289429,2.7012436389923096,3
39,1000000,1000,6,0.9,25,4.749801023348223,237.809804613955,268.55887326817225,132.80285441407173,0.053156082894922796,14.926398037639839,0.5205546525762381,0.1680957785246051,12.171069383621216,2.645036220550537,4
40,2000000,1000,6,0.1,25,0.8912104461534793,139.75333494578405,268.90833566748586,79.35907648558202,0.0004678788034764059,5.411987864552709,0.30106898280583894,0.03915171119005216,24.6241717338562,2.5442190170288086,0
41,2000000,1000,6,0.1,25,0.8785733569630253,139.49138249595336,268.21480733893884,76.79082494372349,0.0004652982130275898,5.5053550303331065,0.2968767270597015,0.03685055525570566,24.617915630340576,2.53763747215271,1
42,2000000,1000,6,0.1,25,0.8781316163214299,137.7117518679936,270.6676370386817,78.18526808718514,0.0004237838224062709,5.2548649091969235,0.3078101853366655,0.038206826628166324,24.4033362865448,2.5683484077453613,2
43,2000000,1000,6,0.1,25,0.986240335279442,140.57825553773296,270.6413313523383,77.07692700144435,0.0007253899155839343,5.543311044139571,0.305089081770185,0.03607938168517928,24.51489543914795,2.5312678813934326,3
44,2000000,1000,6,0.1,25,0.8096721403949465,140.15569134192563,269.2642958994013,77.71374075631402,0.00037423592712119465,5.473763734120869,0.2970043614041099,0.038492583648949155,24.411252975463867,2.5012929439544678,4
45,2000000,1000,6,0.25,25,0.7738968862991832,137.3076597803362,253.80992815504777,91.83420701539876,0.0006548933525134111,5.23158769703425,0.39575253818239575,0.07300504386777801,24.341524362564087,2.6530351638793945,0
46,2000000,1000,6,0.25,25,0.7004887655313259,142.83912654868166,254.96312378954508,90.40803130613222,0.0005026685300730895,5.666693952939305,0.3966897370735075,0.07217505293464299,24.942944526672363,2.6090712547302246,1
47,2000000,1000,6,0.25,25,0.7356863327370313,142.33536726032938,251.77392315920375,91.68967539195322,0.0005273321835424734,5.601649297134929,0.3917021017283922,0.07225030180345678,24.352003574371338,2.6099259853363037,2
48,2000000,1000,6,0.25,25,0.7593038375733774,141.42641950683083,254.74300521528974,91.71529499388382,0.0006561045517671126,5.719149841382466,0.3955698698182718,0.07329154638362945,24.482864141464233,2.6414809226989746,3
49,2000000,1000,6,0.25,25,1.159163642283962,148.9872306805251,252.8876064488373,90.91443851158763,0.004501049929208257,6.088767133192545,0.38414729646933077,0.06978288385868672,24.493431329727173,2.691084861755371,4
50,2000000,1000,6,0.5,25,0.6876965466705096,142.49011938860968,243.3204724745911,103.5800275058461,0.0007622615339367063,5.596748777227198,0.4405769198621046,0.1077834651846355,24.19294571876526,2.838043451309204,0
51,2000000,1000,6,0.5,25,0.6872770830589672,141.2305137634953,244.42825645070852,104.83332295533461,0.0007364604025432226,5.5056803566955566,0.44004757858845966,0.10998874833128787,24.400238275527954,2.7973763942718506,1
52,2000000,1000,6,0.5,25,0.6994606416677893,142.74705421075654,243.73728571440228,103.0879054061962,0.0007701934731983897,5.644104979719906,0.437098098983003,0.10654785134708944,24.432922840118408,2.814985752105713,2
53,2000000,1000,6,0.5,25,0.694110351361172,139.64850981583862,240.10252002425395,102.4017748742842,0.0007152773549332302,5.3629055584991185,0.4205585341580589,0.10564557170550104,24.187048196792603,2.8214058876037598,3
54,2000000,1000,6,0.5,25,0.6826766035829601,141.03356907382027,240.00439621452261,101.03421091503552,0.0006676183015852827,5.509256233737879,0.4249947845603063,0.10161093600118451,24.45914363861084,2.7922048568725586,4
55,2000000,1000,6,0.9,25,1.7635358921750401,159.4866842429421,237.30214711371104,113.92525481266185,0.011310030910648907,6.868553243880629,0.4576814246638914,0.13569630872163294,24.6167471408844,2.7333855628967285,0
56,2000000,1000,6,0.9,25,4.960041039576669,220.97447672214065,238.22183580906605,119.32804941172941,0.06571261796639424,13.095213900353897,0.46242991429872865,0.1403949653248463,24.304903745651245,2.6751465797424316,1
57,2000000,1000,6,0.9,25,1.2626436768894367,149.9963798859696,234.89428851660642,113.17334518722163,0.004765105366774384,6.285139787092667,0.4503973528736428,0.13497469208614593,24.399475812911987,2.820355176925659,2
58,2000000,1000,6,0.9,25,1.1098985549167364,149.93061632639512,232.1065162637024,112.88324493535058,0.005832486103948675,6.1167233392022915,0.4289821766543146,0.1347735256355877,24.333343744277954,2.7911956310272217,3
59,2000000,1000,6,0.9,25,1.7062649593593722,160.18951728038104,236.57671283457427,113.19387718891468,0.009619921313337812,7.0425545783060945,0.44735509608632135,0.1353688350450361,24.388399600982666,2.7468419075012207,4
60,5000000,1000,6,0.1,25,0.5937630127944744,135.87452799924995,211.98775535275513,51.71723164628216,0.00020102620997095144,5.320259487201893,0.2333143860669193,0.017387582631316685,61.101892948150635,2.4694762229919434,0
61,5000000,1000,6,0.1,25,0.5959757100405422,137.14494120913997,215.65775273345773,51.78568958397592,0.00020330701166228017,5.361675838836083,0.23847094778805766,0.017172676547283154,61.30073571205139,2.503072738647461,1
62,5000000,1000,6,0.1,25,0.5795069839823389,139.14791397120186,213.57084406254288,51.11191763638264,0.00017819735005076003,5.368550971531941,0.23643883103324626,0.016731464106893423,61.110060930252075,2.4803991317749023,2
63,5000000,1000,6,0.1,25,0.6163860513148075,141.2272527263491,215.77481864967902,50.81263977356714,0.00024203091766169594,5.613917386283257,0.24288181821078964,0.016555606615301293,61.35125207901001,2.470212459564209,3
64,5000000,1000,6,0.1,25,0.5678258528707492,137.43346721249208,212.7933344952615,51.9664907302076,0.00015951107446017748,5.376799281104988,0.23383422558561529,0.01725340134247346,61.151633739471436,2.4886178970336914,4
65,5000000,1000,6,0.25,25,0.49108933826258694,141.03174636044088,213.35165006386228,63.35704023431772,0.0002299218611792669,5.564075799294404,0.3299772374551828,0.036854766969414046,60.78437542915344,2.5203487873077393,0
66,5000000,1000,6,0.25,25,0.4602495410826849,141.92305593579295,213.08159681210026,62.4978293166112,0.000215251800101727,5.719861573164179,0.32946048148089113,0.03603856305731684,61.32330656051636,2.4585795402526855,1
67,5000000,1000,6,0.25,25,0.41983608325844746,141.72969596989705,212.8096388943386,61.848048149388354,0.00013939669188533127,5.690418708789963,0.3389806860965109,0.034852392982597916,61.21678376197815,2.385441780090332,2
68,5000000,1000,6,0.25,25,0.477834933803379,138.98607302878497,210.1842054891597,61.75058996935712,0.0002525324522502408,5.4200326881195116,0.3200811607304319,0.034521641467523914,60.985527753829956,2.419201612472534,3
69,5000000,1000,6,0.25,25,0.467065295253582,137.67930209918774,210.10727349403362,61.69728142841979,0.00022551131607378438,5.320142900849519,0.319088385963064,0.034386980072025224,60.71312856674194,2.3713181018829346,4
70,5000000,1000,6,0.5,25,0.4543556594478196,142.65328761817034,211.45412965008973,76.31355417861786,0.0002924218652441519,5.771797510348703,0.3920134764246821,0.06121242533754877,60.91926193237305,2.5185985565185547,0
71,5000000,1000,6,0.5,25,0.4282886104360028,134.9707140060745,211.1971095802541,76.03325727393171,0.00023862242190324104,5.132987973430371,0.3867727512065442,0.0611254235075382,60.97663497924805,2.4860546588897705,1
72,5000000,1000,6,0.5,25,0.4139138359546832,138.72923823682441,208.00206709959866,75.52313459590346,0.0002225199771060411,5.404919535707467,0.37100158365760094,0.05959847449716667,61.41275453567505,2.4810378551483154,2
73,5000000,1000,6,0.5,25,0.46847672221459535,139.54678269383976,211.83742442675293,78.0491905096996,0.00034936757805291923,5.445519985696114,0.38744143138189036,0.06415928943458853,60.831127643585205,2.6539530754089355,3
74,5000000,1000,6,0.5,25,0.47818690869177594,134.8543875279805,206.38120947215384,76.54438341787062,0.00034587842299972947,5.081800716339579,0.36471845321411506,0.061327338761705784,60.767104625701904,2.5309016704559326,4
75,5000000,1000,6,0.9,25,0.4698284801793084,137.7658827029299,203.17335981460906,90.62089919693423,0.0004177601163111195,5.2583166349193355,0.38402671493436935,0.09294337122196358,61.13020157814026,2.63633131980896,0
76,5000000,1000,6,0.9,25,0.45115119979824236,137.55743554727582,202.9491372148068,89.56052656116918,0.0003918374847932735,5.268020705895566,0.3854759889512036,0.08961337930621067,61.181841135025024,2.692697048187256,1
77,5000000,1000,6,0.9,25,0.4749287976119957,141.02985477797108,210.2397829751875,91.0145458836576,0.0004538453541455871,5.576386937992973,0.42589515044833076,0.09248197586133604,60.852561473846436,2.7037558555603027,2
78,5000000,1000,6,0.9,25,0.41747483247281664,140.9963531114792,209.6736698798103,91.37645469327857,0.00033555743776426435,5.572294692446139,0.4211932940295168,0.09304406540651408,60.51610469818115,2.6816229820251465,3
79,5000000,1000,6,0.9,25,0.45644285274422447,142.0908736809562,208.37141274225735,90.92554483929135,0.00040909657156744134,5.523389321729823,0.4194104359424979,0.09350522166316963,60.83427357673645,2.623810052871704,4
80,10000000,1000,6,0.1,25,0.43388557404864925,136.9946348001653,184.94877373041663,36.213993750354,0.00010409524713018322,5.309164845237872,0.18661157327952424,0.008499782535012379,123.18128299713135,2.446589469909668,0
81,10000000,1000,6,0.1,25,0.4192195984229038,138.77951718044903,188.57585135282744,36.46981660469728,0.00010444990819173562,5.493595868655566,0.19289266836609018,0.008907429555765234,122.40869164466858,2.4752721786499023,1
82,10000000,1000,6,0.1,25,0.40305523833630486,135.91527881569914,185.8864901801938,36.50773564273142,8.210791423971389e-05,5.164799067257654,0.18882704476323753,0.008838571832860336,122.48137998580933,2.4568257331848145,2
83,10000000,1000,6,0.1,25,0.3954982088189097,134.87940648290055,187.80399957071074,36.38819224431967,7.241999386631181e-05,5.247960772358111,0.19257638715742909,0.008511925754969143,122.42053174972534,2.4641525745391846,3
84,10000000,1000,6,0.1,25,0.44068159991827044,138.9240009915917,184.6075404566883,36.65155648077052,0.00011341333520209847,5.4975504542065865,0.1877313131719873,0.0086727101725417,122.13960909843445,2.471622943878174,4
85,10000000,1000,6,0.25,25,0.3252107744542852,139.02140358689115,194.67992326755947,45.68154456815215,8.780571077324277e-05,5.434194839964098,0.29920965665211763,0.019486447863859606,122.30104231834412,2.4897000789642334,0
86,10000000,1000,6,0.25,25,0.3532298983660428,138.13060774245739,194.42814914079926,45.13291440866081,0.00011537343719122752,5.307231991851204,0.2949731635708041,0.01857479364396257,121.48654103279114,2.2983217239379883,1
87,10000000,1000,6,0.25,25,0.3394024333375839,138.2134697611443,193.7684990962095,45.10510476550738,0.00010063986532314302,5.341947012404752,0.2968772956144843,0.018551063591043207,121.98847508430481,2.4854605197906494,2
88,10000000,1000,6,0.25,25,0.3402073639759096,139.956734782083,195.0131400757034,45.44253967906782,0.00010375704166421397,5.481814410491205,0.296195323099331,0.019165663317393458,122.47148108482361,2.3296098709106445,3
89,10000000,1000,6,0.25,25,0.3387386671318583,121.62298099902219,190.48333241088312,45.762846378240944,9.617033643476801e-05,4.374272661961082,0.2851898135423069,0.019440805232443015,121.86614418029785,2.367668867111206,4
90,10000000,1000,6,0.5,25,0.3188251552277652,138.3250042188682,191.93888031574906,56.23305288377358,0.0001476106287955215,5.347521464344997,0.3450704166324912,0.03424038352978878,122.38217091560364,2.520106315612793,0
91,10000000,1000,6,0.5,25,0.30143856775922667,139.75798865855793,195.30088964652452,57.6968562789628,0.00011573305537434657,5.405423020870257,0.36074198706481453,0.03600504943134895,121.27737355232239,2.292473793029785,1
92,10000000,1000,6,0.5,25,0.3516374432253449,137.06170751989853,194.22065669979443,57.02200808131781,0.00018033617044789055,5.202481696769913,0.35708249950794746,0.03547546149261732,121.4792537689209,2.5677008628845215,2
93,10000000,1000,6,0.5,25,0.3052898189214157,138.12233251827428,190.99609494206607,55.867379781873026,0.0001296272817087747,5.3219322489943295,0.3413377691944962,0.03345513707654633,122.25627422332764,2.3871822357177734,3
94,10000000,1000,6,0.5,25,0.30928224320025677,140.59953849947863,194.59058645786712,56.72808143612649,0.00012353373654830477,5.550624747649755,0.3542691873732719,0.03429749377896126,121.64779043197632,2.422598361968994,4
95,10000000,1000,6,0.9,25,0.2896260776842201,141.47275868344786,194.0149098934467,69.39725900649904,0.00014674996493676786,5.549820950068863,0.3880940875312093,0.05551120108997368,121.91159534454346,2.536738395690918,0
96,10000000,1000,6,0.9,25,0.3100762459921798,140.45222311838387,194.91689834076146,69.59624847838116,0.00017265526465579591,5.52202896914479,0.39516173684850786,0.056745322851204726,122.05841493606567,2.4561495780944824,1
97,10000000,1000,6,0.9,25,0.3157643683123459,143.59077564317556,195.76100703995726,69.74692127183056,0.00018359643687550353,5.825630382814403,0.40116528314363775,0.05693140837996634,121.83508253097534,2.4532744884490967,2
98,10000000,1000,6,0.9,25,0.3281349826473978,136.37296680464453,193.85351975872652,69.26301985842213,0.00020170095779102002,5.252819681829502,0.3826641239309577,0.05554364053679245,122.33992648124695,2.4365921020507812,3
99,10000000,1000,6,0.9,25,0.3158613544330766,138.65292780945845,192.65128482976547,69.3495039522013,0.0001961258825215377,5.466759943006915,0.38423677606232165,0.055350414652982696,122.04793500900269,2.409881353378296,4
100,30000000,1000,6,0.1,25,0.3223026011150555,137.15107711805146,150.87902486324714,21.392205333736715,8.118503719180861e-05,5.270584084512885,0.09597773247363701,0.002990625443816863,367.9809410572052,2.325153112411499,0
101,30000000,1000,6,0.1,25,0.3126870870645623,137.99710132141865,150.3451546916243,21.270499475583204,7.715195770428497e-05,5.368340967850917,0.09403399417447714,0.002897900608265617,367.8534107208252,2.422731876373291,1
102,30000000,1000,6,0.1,25,0.31531158309018403,136.34954660878043,150.47112897175373,21.346118419578694,7.129103318955499e-05,5.303126857652162,0.0946197523772571,0.002889603896467724,369.2346794605255,2.4179210662841797,2
103,30000000,1000,6,0.1,25,0.30076731741739043,140.61859395420242,151.76769060692277,21.483530853529864,7.22369131612985e-05,5.5550555217134665,0.0958583639922499,0.0030606478785266396,365.07519125938416,2.4652931690216064,3
104,30000000,1000,6,0.1,25,0.293722564278603,137.05862227398893,149.5445067343445,20.995196629789728,5.5340962746691846e-05,5.358554927423954,0.09450651756516923,0.0027946032520049947,368.1065356731415,2.2430453300476074,4
105,30000000,1000,6,0.25,25,0.19317059926097122,137.72232542475518,167.74533368967218,26.14374863302485,2.713789062177753e-05,5.349284151559678,0.17565123454758025,0.00633753874823293,367.733446598053,2.2791616916656494,0
106,30000000,1000,6,0.25,25,0.19602860438857916,136.33994758452212,167.2714800276009,26.419158970433745,2.5622068640178454e-05,5.212245755355557,0.17748931521307054,0.006375613945228124,366.6373746395111,2.575637102127075,1
