,n,p,r,anchor_prob,num_anchors,TV_err_V,TV_err_U,TV_err_P_hat,TV_err_P,L2_err_V,L2_err_U,L2_err_P_hat,L2_err_P,sim_time,decomp_time,trial
15,2000000,1000,4,1,10,0.439957616654574,66.24026010272749,193.83287280813738,58.93149332342317,0.003477087953324076,1.9367324665525736,1.0550561591645469,0.10146469707270298,24.9874370098114,2.150254011154175,0
16,2000000,1000,4,1,10,0.42936709096529535,64.90912726253623,192.12828976362766,58.829591041793165,0.0020356604613939767,1.782470837842232,1.0271539202001412,0.10216791935741004,24.756736755371094,2.1436004638671875,1
17,2000000,1000,4,1,10,0.566398906149129,66.26998453547756,197.47172486335842,59.74448282413129,0.004207632963375078,1.8772795017325223,1.079277276380922,0.1017407568421802,24.902934789657593,2.125483989715576,2
18,2000000,1000,4,1,10,2.1842023546287197,93.45398031305365,196.2221168889908,70.32287018872681,0.05632290829417272,3.580027980182923,1.0943714663694526,0.10700146482029846,25.33522129058838,1.984567642211914,3
19,2000000,1000,4,1,10,0.585638982766859,67.07540552496856,198.54807341129356,62.624923856757974,0.004447687528216006,1.862681470137955,1.1128697171874755,0.10894821141302433,24.754873037338257,2.0334653854370117,4
20,2000000,1000,5,1,10,0.3404269857403517,104.37458608871998,228.43372084574742,85.03581794193227,0.0003070065777068077,3.5698931439216057,1.2087988928174291,0.187820677491292,25.036798000335693,2.62371563911438,0
21,2000000,1000,5,1,10,1.9336669296935756,128.2622840595493,236.5115814577681,91.26877708707062,0.03766871206375993,5.40331583371171,1.317028031882347,0.19275335729179222,24.851895093917847,2.243101119995117,1
22,2000000,1000,5,1,10,0.39079607885491835,104.65711213391046,233.3457578119953,86.18628641575796,0.000483831416108988,3.6475320904044555,1.2800096470394475,0.1902085344514253,24.530373334884644,2.49474835395813,2
23,2000000,1000,5,1,10,1.5044171282296874,116.53519369977353,229.81399091009902,90.08132784788289,0.028549756706578947,4.51110153794791,1.2638576405834825,0.1888813705016834,24.458762168884277,2.384941577911377,3
24,2000000,1000,5,1,10,0.368090262285744,102.32709730434425,232.06433050125287,85.66266096659787,0.0004701870167844786,3.5045324414678465,1.2620621752631977,0.1909791747447392,24.41493248939514,2.4542737007141113,4
25,2000000,1000,6,1,10,1.3333707429762813,150.3882857243967,253.13910593311527,111.1147762226091,0.013222212911539594,6.152983518992259,1.2976726721310596,0.26226671301857407,24.450000524520874,2.8295950889587402,0
26,2000000,1000,6,1,10,1.028190076233971,150.55568411399386,259.86970470574295,106.80245324618917,0.008415329604164402,6.217731228439872,1.37158593030377,0.2571917661729793,24.94441795349121,2.8232645988464355,1
27,2000000,1000,6,1,10,1.037524891587705,145.28140442493083,254.9160278421287,107.2027980116633,0.006686383714872027,5.859024114385389,1.316728691073221,0.25234585464857445,25.503897190093994,2.8642473220825195,2
28,2000000,1000,6,1,10,0.5607507815400651,142.40894318463734,258.42881347326875,106.81197918080218,0.0007681107308406451,5.660108063150215,1.372520122314885,0.2585682864180786,25.142321348190308,2.995915174484253,3
29,2000000,1000,6,1,10,0.4857962600906473,141.8255204693802,271.79049039299287,107.68320190567033,0.0005163547609818841,5.5585938260331025,1.472693695256576,0.27005166049163626,25.410983085632324,2.92195987701416,4
